"Date","Time","Sky Condition (label)","Sky Condition","Precip Type (label)","Precip Type","Precip Rate (label)","Precip Rate","Grain Form (label)","Grain Form","Grain Size (mm)","HN24","H24W in Tube","H Tube Sample","H24W Can","Density p (kg/m3)","Density (%)","HST","HS","Settlement/Melt","Temp Surface","Temp 10cm","Temp 20cm","Temp Current","Temp Max","Temp Min","Wind Direction","Wind Speed (label)","Wind Speed","Observers Name","Comments","User ID","Timestamp","Last Updated","Created By","Updated By","Draft","IP","ID","Key"
"2020-02-16","05:16","Broken","BKN","No precipitation","NO","","","","","","T","","","1.2","","","T","142","2","-9.0","-9.5","-8.5","-9.0","-6.5","-25.0","W","Moderate","M","SG","We received more than a trace of new snow but it was scoured off the boards. The hiking trail below the cabin had 1-2 cm of new snow on it. Around the cabin and on the deck, there are deeper drifts (up to 25 cm) that cover a very small surface area with other areas completely scoured.","","2020-02-16 05:47:50","2020-02-16 05:47:50","fongemie","","0","216.107.219.202","4099","wa44p"
"2020-02-17","05:10","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Stellars and dendrites","sd","2-5","T","","","0.2","","","NC","141","1","-7.5","-7.0","-7.0","-9.0","-7.0","-10.0","W","Moderate","M","SG","","","2020-02-17 05:40:40","2020-02-17 05:40:40","fongemie","","0","216.107.219.202","4100","7xkjr"
"2020-02-18","05:00","Clear","CLR","No precipitation","NO","","","","","","T","","","0","","","T","140","1","-11.0","-10.0","-10.0","-12.0","-10.5","-14.0","W","Calm","C","SD","","","2020-02-18 05:25:12","2020-02-18 05:25:12","fongemie","","0","72.45.182.30","4101","vxw3y"
"2020-02-19","05:10","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Stellars and dendrites","sd","0.1","13","18.7","13.0","16.0","","14","NC","158","","-6.0","-7.0","-8.0","-8.5","-6.0","-12.0","W","Strong","S","SD","","","2020-02-19 05:57:09","2020-02-19 05:57:09","fongemie","","0","72.45.182.30","4102","z5vdz"
"2020-02-20","05:00","Scattered","SCT","No precipitation","NO","","","","","","4","2.5","2.6","0.2","","10","14","160","","-11.0","-9.0","-8.0","-19.5","-8.5","-20.0","W","Moderate","M","SD","H24W can is affected (less than it should be) because I fell and lost some on the hike back to the cabin**","","2020-02-20 06:00:21","2020-02-20 06:00:21","fongemie","","0","216.107.219.202","4103","5ij0g"
"2020-02-21","05:20","Clear","CLR","No precipitation","NO","","","","","","T","","","T","","","T","153","7","-18.0","-16.0","-15.0","-21.0","-15.0","-21.5","W","Calm","C","SD","","","2020-02-21 05:43:32","2020-02-21 05:43:32","fongemie","","0","72.45.182.30","4104","z8uw2"
"2020-02-21","05:30","Clear","CLR","No precipitation","NO","","","","","","T","","","T","","","20","125","1","-18.0","-15.0","-12.0","-18.0","-13.5","-19.0","","","","CW","","","2020-02-21 06:04:51","2020-02-21 06:04:51","fongemie","","0","72.45.182.30","4105","yft5l"
"2020-02-22","05:40","Few","FEW","No precipitation","NO","","","","","","0","","","0","","","0","151","2","-13.0","-11.5","-10.5","-12.5","-7.0","-22.0","W","Moderate","M","SG","","","2020-02-22 05:43:11","2020-02-22 05:43:11","fongemie","","0","72.45.182.30","4106","no4mo"
"2020-02-23","05:15","Few","FEW","No precipitation","NO","","","","","","0","","","0","","","0","149","2","-9.0","-10.0","-8.0","-6.5","-2.0","-12.5","W","Light","L","SG","","","2020-02-23 05:41:13","2020-02-23 05:41:13","fongemie","","0","72.45.182.30","4107","a01n"
"2020-02-24","05:15","Few","FEW","No precipitation","NO","","","","","","0","","","0","","","0","147","2","-5.0","-5.0","-6.5","-2.0","4.0","-6.5","W","Light","L","SG","","","2020-02-24 05:41:43","2020-02-24 05:42:46","fongemie","","0","216.107.219.202","4108","uq4va"
"2020-02-25","05:20","Overcast","OVC","No precipitation","NO","","","","","","0","","","0","","","0","145","2","-2.0","-3.5","-4.5","-2.0","6.0","-2.5","","Calm","C","SG","","","2020-02-25 05:42:02","2020-02-25 05:42:02","fongemie","","0","72.45.182.30","4109","ontfo"
"2020-02-26","05:48","Overcast","OVC","Snow","SN","Light snowfall","S1","Irregular crystals","ir","0.5-2","1","1.0","","1.4","100","10","NC","145","1","-2.5","-2.5","-2.5","-2.5","6.5","-4.0","","Calm","C","SG","","","2020-02-26 05:52:55","2020-02-26 05:52:55","fongemie","","0","72.45.182.30","4110","j9n5o"
"2020-02-27","05:12","Overcast","OVC","Snow","SN","Moderate snowfall","S2","Stellars and dendrites","sd","1-3","2","2.5","","2.6","162","16","NC","146","1","-2.5","-3.0","-2.5","-2.5","-1.0","-4.5","E","Light","L","SG","S3
Wind light at cabin but can hear it roaring up high.","","2020-02-27 05:53:46","2020-02-27 05:53:46","fongemie","","0","216.107.219.202","4111","k3hko"
"2020-02-28","05:05","Overcast","OVC","No precipitation","NO","","","","","","24","43.1","","30.3","174","17","28","175","","-14.0","-10.0","-7.0","-15.0","-2.5","-15.0","W","Light","L","SG","Drifting. Big drift at the snow plot encompassed the snow stake, the HST board, and part of the HN24 board. HN24 board had 3 cm 4F windslab on top of loose unconsolidated snow (F). 

Currently, wind is generally light but with occasional strong gusts.","","2020-02-28 06:58:00","2020-02-28 06:58:00","fongemie","","0","216.107.219.202","4112","orjba"
"2020-02-29","05:15","Overcast","OVC","No precipitation","NO","","","","","","T","","","0.2","","","T","174","1","-14.0","-9.0","-7.0","-15.0","-8.0","-15.0","W","Light","L","SG","","","2020-02-29 05:47:57","2020-02-29 05:47:57","fongemie","","0","216.107.219.202","4113","72pen"
"2020-03-01","05:10","Broken","BKN","No precipitation","NO","","","","","","2","1.5","","1.5","75","8","2","172","4","-18.5","-13.0","-9.0","-17.5","-12.0","-17.5","W","Moderate","M","SG","","","2020-03-01 06:01:38","2020-03-01 06:01:38","fongemie","","0","216.107.219.202","4114","s7yxn"
"2020-02-12","05:33","Overcast","OVC","Snow","SN","Moderate snowfall","S2","Stellars and dendrites","sd","2-3","4","3.0","4.4","2.4","68","7","NC","142","3","-9.0","-7.5","-6.0","-10.0","-2.0","-10.0","W","Moderate","M","SG","","","2020-02-12 06:03:34","2020-02-12 06:13:00","fongemie","","0","216.107.219.202","4095","p7vvb"
"2020-03-19","05:10","Clear","CLR","No precipitation","NO","","","","","","0","","","0.0","","","0","156","1","-4.0","-4.5","-4.5","-1.5","3.0","-7.5","W","Strong","S","SD","","","2020-03-19 05:30:56","2020-03-19 05:30:56","fongemie","","0","216.107.219.202","4115","ltyys"
"2020-03-20","05:05","Clear","CLR","No precipitation","NO","","","","","","0","","","T","","","0","154","2","-0.5","-1.5","-2.0","7.0","8.5","-4.5","W","Strong","S","SD","","","2020-03-20 05:30:19","2020-03-20 05:30:19","fongemie","","0","216.107.219.202","4116","1fzss"
"2020-03-21","05:10","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Stellars and dendrites","sd","1-2","T","","","1.6","","","NC","145","9","-9.5","-2.5","-2.0","-9.5","12.0","-9.5","W","Strong","S","SG","","","2020-03-21 05:46:47","2020-03-21 05:46:47","fongemie","","0","216.107.219.202","4117","92n39"
"2020-03-02","05:15","Overcast","OVC","No precipitation","NO","","","","","","T","","","T","","","T","172","0","-11.0","-11.0","-8.5","-9.0","-9.0","-17.5","","Calm","C","SG","","","2020-03-02 05:44:56","2020-03-02 05:44:56","fongemie","","0","72.45.182.30","4118","nrsbx"
"2020-03-03","05:01","Overcast","OVC","Rain","RA","Very light snowfall","S-1","","","","T","","","T","","","T","172","","-2.0","-3.0","-4.0","0.0","0.5","-10.0","W","Moderate","M","SD","","","2020-03-03 05:18:29","2020-03-03 05:18:29","fongemie","","0","216.107.219.202","4119","gsdqf"
"2020-03-04","05:15","Overcast","OVC","Snow","SN","Moderate snowfall","S2","Irregular crystals","ir","0.5-1.0","2","5.3","2.5","12.8","","21","NC","168","4","-1.0","-1.5","-1.5","-3.5","6.5","-4.0","W","Strong","S","SD","","","2020-03-04 05:54:28","2020-03-04 06:00:25","fongemie","","0","216.107.219.202","4120","1v14u"
"2020-03-05","05:08","Overcast","OVC","No precipitation","NO","","","","","","2","3.7","2.6","3.7","","14","4","165","3","-2.0","-3.0","-3.0","-8.0","-3.5","-8.5","W","Strong","S","SD","","","2020-03-05 05:47:30","2020-03-05 05:47:30","fongemie","","0","216.107.219.202","4121","tjkb4"
"2020-03-06","05:10","Clear","CLR","No precipitation","NO","","","","","","0","","","0.0","","","0","164","1","-5.5","-5.5","-5.5","-7.0","-3.0","-9.0","W","Calm","C","SD","","","2020-03-06 05:30:15","2020-03-06 05:30:15","fongemie","","0","72.45.182.30","4122","l4dbd"
"2020-03-07","05:10","Scattered","SCT","No precipitation","NO","","","","","","1","","","","","","1","164","1","-14.0","-8.0","-6.0","-14.0","-3.0","-14.0","N","Light","L","SG","spilled the melt from the can","","2020-03-07 05:39:56","2020-03-07 05:39:56","fongemie","","0","72.45.182.30","4123","jjgwi"
"2020-03-08","05:11","Few","FEW","No precipitation","NO","","","","","","0","","","0","","","0","163","1","-11.0","-8.5","-6.0","-10.5","-5.5","-14.5","W","Strong","S","SG","","","2020-03-08 05:37:39","2020-03-08 05:37:39","fongemie","","0","216.107.219.202","4124","1ef02"
"2020-03-09","05:10","Scattered","SCT","No precipitation","NO","","","","","","0","","","0","","","0","161","2","0.0","-3.5","-3.5","1.5","1.5","-10.5","W","Moderate","M","SG","","","2020-03-09 05:32:38","2020-03-09 05:32:38","fongemie","","0","216.107.219.202","4125","x2tch"
"2020-03-10","05:10","Overcast","OVC","No precipitation","NO","","","","","","0","","","0","","","0","159","2","0.0","0.0","0.0","4.5","7.0","0.5","","Calm","C","SG","","","2020-03-10 05:33:06","2020-03-10 05:34:22","fongemie","","0","72.45.182.30","4126","i19zd"
"2020-03-11","05:10","Scattered","SCT","Snow","SN","Very light snowfall","S-1","Graupel","gp","1-2","T","","","18.5","","","NC","153","6","-5.5","-1.0","-1.0","-7.0","7.5","-7.0","W","Strong","S","SG","","","2020-03-11 05:54:04","2020-03-11 05:54:04","fongemie","","0","216.107.219.202","4127","smyea"
"2020-03-12","05:15","Overcast","OVC","No precipitation","NO","","","","","","T","","","T","","","T","153","0","-9.0","-5.5","-3.0","-9.0","0.5","-9.0","","Calm","C","SG","","","2020-03-12 05:37:14","2020-03-12 05:37:14","fongemie","","0","216.107.219.202","4128","20xw1"
"2020-03-13","05:15","Overcast","OVC","Snow","SN","Moderate snowfall","S2","Graupel","gp","1-3","T","","","2.5","","","NC","153","0","-4.0","-3.5","-3.0","-5.0","-1.5","-9.0","W","Light","L","SG","S3. Some drifting and scouring and HN24 board may slightly under represent the amount of snow that already fell. 2.5 mm water in the can is all warm, sticky snow; no rain.","","2020-03-13 05:50:14","2020-03-13 05:50:14","fongemie","","0","216.107.219.202","4129","uh3wt"
"2020-03-14","05:15","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Stellars and dendrites","sd","2-4","6","","","28.5","","","NC","158","1","-7.0","-5.0","-3.5","-7.0","1.0","-7.0","W","Moderate","M","SG","Unable to measure swe with tube due to 2 cm thick crust. Precip at Hermit Lake yesterday went from snow to sleet to rain and back to snow/sleet. There's hardly a trace of snow blowing around on top of the crust.","","2020-03-14 06:32:26","2020-03-14 06:32:26","fongemie","","0","216.107.219.202","4130","this6"
"2020-03-15","05:10","Few","FEW","No precipitation","NO","","","","","","0","","","0","","","7","158","0","-10.0","-7.0","-4.0","-10.0","-4.0","-12.0","W","Moderate","M","SG","","","2020-03-15 05:38:42","2020-03-15 05:40:48","fongemie","","0","72.45.182.30","4131","jledu"
"2020-03-16","05:15","Few","FEW","No precipitation","NO","","","","","","0","","","0","","","0","156","2","-18.5","-12.0","-7.0","-18.0","-2.0","-18.0","","Calm","C","SG","","","2020-03-16 05:39:36","2020-03-16 05:39:36","fongemie","","0","72.45.182.30","4132","cdu2w"
"2020-03-17","05:15","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Irregular crystals","ir","0.5-1","T","","","T","","","NC","156","0","-10.0","-8.5","-7.0","-10.0","-1.5","-18.0","SW","Moderate","M","SG","","","2020-03-17 05:39:34","2020-03-17 05:39:34","fongemie","","0","216.107.219.202","4133","1lc4a"
"2020-03-18","05:41","Few","FEW","No precipitation","NO","","","","","","1","","","3.0","","","1","157","0","-8.5","-7.0","-6.5","-8.0","-2.5","-10.0","W","Moderate","M","SG","Lots of scouring and drifting of new snow- I think more than 1 cm of snow fell. The hiking trail this morning and the Sherburne yesterday evening looked and felt like they had received at least 2 cm. The 3 mm of SWE in the can suggests at least 2, probably closer to 3, cm of snow.","","2020-03-18 05:53:06","2020-03-18 05:53:06","fongemie","","0","216.107.219.202","4134","6ut23"
"2020-03-22","05:07","Clear","CLR","No precipitation","NO","","","","","","0","","","0","","","0","145","0","-18.0","-10.0","-5.0","-18.0","-5.0","-18.0","W","Calm","C","SG","","","2020-03-22 05:34:59","2020-03-22 05:34:59","fongemie","","0","216.107.219.202","4135","17jgs"
"2020-04-01","05:30","Clear","CLR","No precipitation","NO","","","","","","0","","","0.0","","0.0","T","166","","-8.5","-7.0","-5.5","-10.5","6.5","-11.0","W","Calm","C","SD","Observations include today 4/1 as well as those of yesterday 3/31.","","2020-04-01 05:52:13","2020-04-01 05:52:13","fongemie","","0","72.45.182.30","4136","6uy5u"
"2020-04-02","05:25","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Needles","nd","0.5","T","","","0.1","","0.0","T","165","1","-2.5","-3.5","-3.5","-0.5","0.0","-11.5","N","Calm","C","SD","","","2020-04-02 05:46:09","2020-04-02 07:55:51","fongemie","","0","216.107.219.202","4137","ecwe1"
"2020-04-03","05:10","Overcast","OVC","Rain","RA","Moderate Rain","RM","","","","4","14.5","3.9","30.6","","37","NC","168","","-1.0","-1.0","-1.5","-1.0","-0.5","-1.0","N","Calm","C","SD","","snowplotter","2020-04-03 05:49:49","2020-04-03 05:49:49","snowplotter","snowplotter","0","216.107.219.202","4138","mjwnp"
"2020-03-23","05:08","Scattered","SCT","No precipitation","NO","","","","","0","0","0.0","0.0","0.0","","0.0","0","144","1","-12.0","-9.0","-6.0","-10.5","-3.0","-18.0","W","Light","L","SC","","fongemie","2020-04-05 10:49:58","2020-04-05 10:49:58","fongemie","fongemie","0","74.75.170.208","4139","grwdn"
"2020-03-24","05:07","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Needles","nd","1-2","27","23.3","","18.8","87","9","NC","171","0","-5.0","-6.0","-7.0","-4.0","-4.0","-11.5","","Calm","C","SG","","fongemie","2020-04-05 10:53:36","2020-04-05 10:53:36","fongemie","fongemie","0","74.75.170.208","4140","fkuh3"
"2020-03-25","05:08","Clear","CLR","No precipitation","NO","","","","","","T","0.0","0.0","0.0","0","0.0","25","169","2","-13.0","-10.0","-7.0","-13.0","0.0","-13.0","","Calm","C","SG","","fongemie","2020-04-05 11:00:32","2020-04-05 11:00:32","fongemie","fongemie","0","74.75.170.208","4141","9wci7"
"2020-03-26","05:05","Clear","CLR","No precipitation","NO","","","","","","0","0.0","0.0","0.0","","","0","165","4","-13.0","-8.5","-6.5","-12.0","3.0","-13.0","","Calm","C","SG","","fongemie","2020-04-05 11:02:34","2020-04-05 11:02:34","fongemie","fongemie","0","74.75.170.208","4142","lv7iq"
"2020-04-05","11:02","","","","","","","","","","","","","","0","0.0","","","","","","","","","","","","","","","fongemie","2020-04-05 11:02:43","2020-04-05 11:02:43","fongemie","fongemie","0","74.75.170.208","4143","w7e9x"
"2020-03-27","05:11","Broken","BKN","Snow","SN","Very light snowfall","S-1","Graupel","gp","1","T","","","2.0","0","0.0","NC","163","2","-2.0","-2.0","-3.5","-3.5","8.0","-12.0","W","Moderate","M","SG","","fongemie","2020-04-05 11:05:34","2020-04-05 11:05:34","fongemie","fongemie","0","74.75.170.208","4144","ivyss"
"2020-04-08","06:20","Clear","CLR","No precipitation","NO","","","","","","1","","","","","","2","159","9","-5.0","-4.0","-2.0","-5.0","7.0","-5.0","W","Calm","C","SD","Thermometers and snow boards not reset since 4/3.","snowplotter","2020-04-08 06:34:30","2020-04-08 06:35:21","snowplotter","snowplotter","0","216.107.219.202","4145","3tch2"
"2020-04-09","06:25","Clear","CLR","No precipitation","NO","","","","","","0","","","0.0","","","0","158","1","-2.5","-1.5","-1.0","-1.0","8.0","-4.5","SW","Calm","C","SD","","snowplotter","2020-04-09 06:58:35","2020-04-09 06:58:35","snowplotter","snowplotter","0","216.107.219.202","4146","ardwz"
"2020-04-10","06:30","Overcast","OVC","Snow","SN","Moderate snowfall","S2","Stellars and dendrites","sd","1","53","65.0","53.0","49.5","","12","NC","200","","-6.0","-6.0","-5.5","-6.0","-2.0","-6.5","W","Moderate","M","SD","24h board and NC storm board both wind-affected. Storm board pile was bigger than 24h.","snowplotter","2020-04-10 07:29:02","2020-04-10 14:05:54","snowplotter","snowplotter","0","216.107.219.202","4147","t5104"
"2020-04-11","06:20","Overcast","OVC","No precipitation","NO","","","","","","14","19.0","13.8","23.1","","14","62","222","","-5.5","-5.5","-5.0","-8.0","-6.0","-8.0","W","Moderate","M","SD","","snowplotter","2020-04-11 06:59:10","2020-04-11 17:33:50","snowplotter","snowplotter","0","72.45.182.30","4148","gpn69"
"2020-04-12","06:20","Few","FEW","No precipitation","NO","","","","","","T","","","1.8","","","T","216","6","-5.5","-5.5","-5.0","-7.0","-4.0","-7.0","W","Calm","C","SD","","snowplotter","2020-04-12 06:53:19","2020-04-12 11:33:12","snowplotter","snowplotter","0","216.107.219.202","4149","vaztc"
"2020-04-13","06:15","Overcast","OVC","Rain","RA","Very light snowfall","S-1","","","","0","","","0.1","","","0","206","10","-0.5","-1.0","-1.0","-3.5","7.5","-7.0","S","Calm","C","SD","","snowplotter","2020-04-13 06:49:41","2020-04-13 06:49:41","snowplotter","snowplotter","0","216.107.219.202","4150","wfikq"
"2020-12-05","06:40","Obscured","X","No precipitation","NO","","","Colums","cl","","1","1.0","0.1","8.0","0","100.0","2","2","","0.0","","","-2.0","-2.0","-3.0","","","","","","snowplotter","2020-12-05 10:06:34","2020-12-05 10:16:57","snowplotter","snowplotter","0","216.107.219.202","4151","vxx5d"
"2020-12-06","06:00","Obscured","X","Snow","SN","Heavy snowfall","S5","Irregular crystals","ir","2","35","62.0","","31.0","","","35","37","","-10.0","-8.0","-5.0","-10.0","-2.0","-10.0","NW","Strong","S","RM","","snowplotter","2020-12-06 06:51:25","2020-12-06 06:51:25","snowplotter","snowplotter","0","72.45.182.30","4152","svmy7"
"2020-12-07","06:45","Obscured","X","Snow","SN","Very light snowfall","S-1","Irregular crystals","ir","1mm","12","140","","20.0","116","","38","380","","-10.0","-11.0","-8.0","-11.0","-8.0","-11.0","NW","Calm","C","RM","","snowplotter","2020-12-07 07:47:54","2020-12-07 07:47:54","snowplotter","snowplotter","0","216.107.219.202","4153","b7rd2"
"2020-12-08","07:00","Obscured","X","Snow","SN","Light snowfall","S1","Stellars and dendrites","sd","3mm","T","0.0","0.0","0.2","0","0.0","NC","41","","-10.0","-10.0","-8.5","-12.0","-3.0","-12.0","","Calm","C","RM","","snowplotter","2020-12-08 07:40:41","2020-12-08 07:40:41","snowplotter","snowplotter","0","216.107.219.202","4154","a9xlr"
"2020-12-17","05:34","Obscured","X","Snow","SN","Moderate snowfall","S2","Stellars and dendrites","sd","1.0-2.0","2","2.5","2.4","3.2","","10","NC","32","","-8.0","-7.5","-6.0","-12.5","-12.0","-24.0","W","Light","L","SD","","snowplotter","2020-12-17 05:43:47","2020-12-17 06:02:02","snowplotter","snowplotter","0","216.107.219.202","4155","3toyz"
"2020-12-18","04:20","Clear","CLR","No precipitation","NO","","","","","","13","9.0","12.0","10.4","69","7","13","45","","-9.0","-10.5","-4.5","-12.5","-9.5","-12.5","","Calm","C","RM","","snowplotter","2020-12-18 04:57:44","2020-12-18 08:41:18","snowplotter","fcarus","0","72.45.182.30","4156","u3ep6"
"2020-12-19","04:25","Clear","CLR","No precipitation","NO","","","","","","0","0.0","0.0","0.0","","","0","45","","-9.0","-8.5","-5.5","-14.0","-9.0","-14.0","","Calm","C","RM","","snowplotter","2020-12-19 04:43:23","2020-12-19 04:43:23","snowplotter","snowplotter","0","72.45.182.30","4157","aylb3"
"2020-12-20","04:18","Obscured","X","No precipitation","NO","","","","","","0","0.0","0.0","0.0","","","0","40","5","-3.0","-5.0","-4.0","-6.5","-4.0","-15.0","SW","Light","L","RM","","snowplotter","2020-12-20 04:45:50","2020-12-20 04:45:50","snowplotter","snowplotter","0","174.196.203.47","4158","z29z0"
"2020-12-21","04:20","Scattered","SCT","No precipitation","NO","","","","","","T","","","5.0","","","T","40","","-1.0","-1.5","-1.0","-2.0","-1.0","-11.0","W","Calm","C","RM","","snowplotter","2020-12-21 04:50:34","2020-12-21 04:50:34","snowplotter","snowplotter","0","72.45.182.30","4159","m2gl3"
"2020-12-22","04:50","Obscured","X","Snow","SN","Light snowfall","S1","Stellars and dendrites","sd","2-3","T","0.0","0.0","4.0","","","T","40","0","-3.5","-2.0","-2.0","-11.0","0.0","-11.0","NW","Moderate","M","RM","","snowplotter","2020-12-22 05:18:51","2020-12-22 05:18:51","snowplotter","snowplotter","0","72.45.182.30","4160","i0whu"
"2020-12-09","07:00","Overcast","OVC","No precipitation","NO","","","","","","T","0.0","0.0","0.2","","0.0","T","400","10","-10.0","-10.0","-7.0","-10.0","10.0","-14.0","NW","Light","L","RM","","","2020-12-09 08:18:26","2020-12-09 08:18:26","fongemie","","0","216.107.219.202","4161","kbhx1"
"2020-12-11","07:18","Few","FEW","No precipitation","NO","","","","","","1","2.5","1.1","0.2","","","1","39","3","-2.0","-3.0","-3.0","-3.0","-3.0","-8.0","W","Calm","C","SD","Clear sky, very little wind","snowplotter","2020-12-11 07:59:05","2020-12-11 08:01:14","snowplotter","snowplotter","0","216.107.219.202","4163","8ehi0"
"2020-12-12","05:00","Clear","CLR","No precipitation","NO","","","","","","0","0.0","0.0","0.0","","","0","36","3","-1.5","-1.5","-1.5","-1.5","1.0","-1.5","W","Calm","C","SD","","snowplotter","2020-12-12 05:31:08","2020-12-12 05:31:08","snowplotter","snowplotter","0","216.107.219.202","4164","oda26"
"2020-12-13","05:00","Scattered","SCT","No precipitation","NO","","","","","","0","0.0","0.0","0.4","","","0","35","1","0.5","0.0","0.0","3.5","3.5","0.0","W","Calm","C","SD","Freezing rain fell overnight but there was no buildup of ice or snow on either snow board.","snowplotter","2020-12-13 05:35:19","2020-12-13 05:35:19","snowplotter","snowplotter","0","216.107.219.202","4165","q2ijh"
"2020-12-14","05:10","Clear","CLR","No precipitation","NO","","","","","","0","0.0","0.0","0.3","","","0","30","5","-3.5","-2.5","-1.5","-4.5","5.0","-4.5","NW","Calm","C","SD","","snowplotter","2020-12-14 05:31:24","2020-12-14 19:05:46","snowplotter","snowplotter","0","72.45.182.30","4166","eruyu"
"2020-12-15","05:10","Overcast","OVC","No precipitation","NO","","","","","","T","0.0","0.0","5.0","","","T","30","","-11.0","-6.0","-4.0","-12.5","1.5","-13.0","W","Moderate","M","SD","","snowplotter","2020-12-15 05:30:24","2020-12-15 05:45:05","snowplotter","snowplotter","0","72.45.182.30","4167","msnk7"
"2020-12-16","05:10","Clear","CLR","No precipitation","NO","","","","","","0","0.0","0.0","0.0","","","0","30","","-15.0","-11.0","-7.0","-21.0","-12.5","-21.5","W","Calm","C","SD","High winds and cold temperatures for the last 24 hours resulted in ice and sastrugi buildup on the trail and on the snow boards.","snowplotter","2020-12-16 05:30:41","2020-12-16 05:30:41","snowplotter","snowplotter","0","216.107.219.202","4168","x7wit"
"2020-12-23","04:50","Obscured","X","Snow","SN","Light snowfall, Moderate snowfall","S1, S2","Irregular crystals","ir","2-3","5","6.8","6.2","60.0","136","11.0","5","45","0","-8.5","-5.5","-3.0","-12.5","-6.0","-13.0","NW","Strong","S","RM","","snowplotter","2020-12-23 10:32:06","2020-12-23 10:32:06","snowplotter","snowplotter","0","174.196.200.171","4791","cdy2n"
"2020-12-24","04:18","Clear","CLR","No precipitation","NO","","","","","","0","0.0","0.0","0.0","","","0","42","3","-2.0","-2.5","-3.0","-0.5","1.0","-14.0","SW","Strong","S","RM","","snowplotter","2020-12-24 09:36:09","2020-12-24 09:36:09","snowplotter","snowplotter","0","216.107.219.202","4796","losn9"
"2020-12-25","05:15","Obscured","X","Rain","RA","Heavy rain","RH","","","","0","0.0","0.0","51.9","","","0","32","10","1.0","0.5","-1.0","4.5","5.0","-2.5","W","Moderate","M","SD","","snowplotter","2020-12-25 10:37:35","2020-12-25 10:37:35","snowplotter","snowplotter","0","72.45.182.30","4800","np9cc"
"2020-12-26","05:15","Scattered","SCT","No precipitation","NO","","","","","","0","0.0","0.0","82.4","","0.0","0","15","17","1.0","0.5","","-5.5","6.0","-5.5","SW","Calm","C","SD","24h of rain turned the snowpack into thick chunks of solid slush that would collapse under weight. All of that refroze overnight and is covered by water ice.","snowplotter","2020-12-26 10:41:50","2020-12-26 17:44:15","snowplotter","fongemie","0","72.45.182.30","4802","ttdiu"
